#time_tag                 bx_gsm     by_gsm     bz_gsm     lon_gsm    lat_gsm    bt        
 2023-07-17 05:33:00.000  4.64       -5.57      -3.86      309.76     -28.03     8.21      
 2023-07-17 05:34:00.000  4.31       -5.24      -4.54      309.42     -33.80     8.16      
 2023-07-17 05:35:00.000  4.21       -5.29      -4.53      308.54     -33.81     8.14      
 2023-07-17 05:36:00.000  4.12       -5.21      -4.41      308.32     -33.58     7.97      
 2023-07-17 05:37:00.000  4.22       -5.56      -4.25      307.21     -31.30     8.18      
 2023-07-17 05:38:00.000  4.54       -5.51      -4.28      309.47     -30.96     8.32      
 2023-07-17 05:39:00.000  4.27       -5.52      -4.46      307.68     -32.57     8.28      
 2023-07-17 05:40:00.000  4.06       -5.65      -4.59      305.69     -33.41     8.33      
 2023-07-17 05:41:00.000  3.53       -5.74      -4.70      301.62     -34.88     8.21      
 2023-07-17 05:42:00.000  3.30       -5.63      -5.17      300.44     -38.40     8.32      
 2023-07-17 05:43:00.000  3.79       -5.79      -4.63      303.20     -33.78     8.32      
 2023-07-17 05:44:00.000  4.10       -5.95      -4.09      304.57     -29.52     8.30      
 2023-07-17 05:45:00.000  3.86       -5.76      -4.46      303.85     -32.76     8.25      
 2023-07-17 05:46:00.000  3.37       -6.26      -4.25      298.30     -30.89     8.29      
 2023-07-17 05:47:00.000  3.53       -6.31      -4.05      299.23     -29.25     8.28      
 2023-07-17 05:48:00.000  4.45       -5.58      -4.23      308.58     -30.62     8.30      
 2023-07-17 05:49:00.000  4.29       -5.98      -4.14      305.68     -29.38     8.45      
 2023-07-17 05:50:00.000  4.69       -5.60      -4.27      309.93     -30.31     8.46      
 2023-07-17 05:51:00.000  4.40       -5.96      -4.10      306.44     -28.92     8.47      
 2023-07-17 05:52:00.000  4.32       -5.79      -4.36      306.73     -31.11     8.43      
 2023-07-17 05:53:00.000  4.07       -5.80      -4.60      305.07     -33.01     8.44      
 2023-07-17 05:54:00.000  4.17       -5.86      -4.49      305.42     -31.96     8.47      
 2023-07-17 05:55:00.000  4.35       -5.63      -4.44      307.71     -31.95     8.39      
 2023-07-17 05:56:00.000  3.72       -5.76      -4.98      302.85     -36.00     8.47      
 2023-07-17 05:57:00.000  3.78       -5.84      -4.75      302.90     -34.33     8.42      
 2023-07-17 05:58:00.000  3.95       -5.63      -4.85      305.03     -35.20     8.42      
 2023-07-17 05:59:00.000  3.92       -5.62      -4.71      304.88     -34.50     8.32      
 2023-07-17 06:00:00.000  3.72       -5.08      -5.54      306.19     -41.33     8.39      
 2023-07-17 06:01:00.000  3.91       -5.13      -5.12      307.33     -38.47     8.24      
 2023-07-17 06:02:00.000  3.26       -4.74      -6.21      304.56     -47.17     8.46      
 2023-07-17 06:03:00.000  3.10       -4.69      -6.39      303.43     -48.69     8.51      
 2023-07-17 06:04:00.000  3.17       -4.61      -6.38      304.53     -48.71     8.49      
 2023-07-17 06:05:00.000  2.98       -5.09      -6.21      300.33     -46.46     8.56      
 2023-07-17 06:06:00.000  3.37       -4.84      -6.18      304.85     -46.33     8.54      
 2023-07-17 06:07:00.000  2.65       -3.62      -7.18      306.19     -58.03     8.46      
 2023-07-17 06:08:00.000  2.03       -2.74      -7.89      306.54     -66.60     8.59      
 2023-07-17 06:09:00.000  2.20       -2.48      -7.98      311.61     -67.44     8.64      
 2023-07-17 06:10:00.000  3.96       -3.08      -7.04      322.18     -54.55     8.65      
 2023-07-17 06:11:00.000  3.56       -2.34      -7.57      326.72     -60.66     8.69      
 2023-07-17 06:12:00.000  1.81       -3.30      -8.05      298.77     -64.97     8.89      
 2023-07-17 06:13:00.000  2.72       -2.80      -7.80      314.13     -63.43     8.73      
 2023-07-17 06:14:00.000  2.43       -2.52      -8.07      313.95     -66.59     8.80      
 2023-07-17 06:15:00.000  2.48       -1.87      -8.31      322.95     -69.47     8.87      
 2023-07-17 06:16:00.000  2.67       -4.50      -6.62      300.67     -51.67     8.44      
 2023-07-17 06:17:00.000  2.22       -5.39      -6.47      292.41     -47.98     8.71      
 2023-07-17 06:18:00.000  2.88       -6.26      -5.37      294.74     -37.94     8.74      
 2023-07-17 06:19:00.000  2.10       -5.75      -6.16      290.04     -45.20     8.69      
 2023-07-17 06:20:00.000  2.56       -6.72      -5.04      290.87     -35.03     8.78      
 2023-07-17 06:21:00.000  2.81       -5.51      -6.14      297.03     -44.80     8.72      
 2023-07-17 06:22:00.000  2.96       -4.44      -7.12      303.74     -53.16     8.90      
 2023-07-17 06:23:00.000  1.11       -4.18      -7.99      284.87     -61.57     9.09      
 2023-07-17 06:24:00.000  1.49       -4.57      -7.65      288.04     -57.86     9.03      
 2023-07-17 06:25:00.000  0.94       -4.04      -7.94      283.14     -62.40     8.96      
 2023-07-17 06:26:00.000  1.81       -4.16      -7.93      293.52     -60.23     9.14      
 2023-07-17 06:27:00.000  2.86       -4.23      -7.63      304.08     -56.21     9.18      
 2023-07-17 06:28:00.000  2.19       -4.29      -7.77      296.99     -58.20     9.15      
 2023-07-17 06:29:00.000  0.84       -3.81      -8.17      282.42     -64.46     9.05      
 2023-07-17 06:30:00.000  -3.82      0.03       -8.75      179.58     -66.40     9.55      
 2023-07-17 06:31:00.000  -5.35      1.37       -8.10      165.67     -55.68     9.80      
 2023-07-17 06:32:00.000  -4.48      1.31       -8.93      163.69     -62.43     10.08     
 2023-07-17 06:33:00.000  -4.26      1.21       -8.81      164.11     -63.32     9.86      
 2023-07-17 06:34:00.000  -4.44      0.97       -8.79      167.70     -62.65     9.89      
 2023-07-17 06:35:00.000  -4.21      1.16       -9.00      164.64     -64.09     10.00     
 2023-07-17 06:36:00.000  -4.21      0.95       -8.89      167.29     -64.11     9.88      
 2023-07-17 06:37:00.000  -4.26      0.78       -9.02      169.66     -64.36     10.00     
 2023-07-17 06:38:00.000  -3.98      0.78       -9.18      168.91     -66.15     10.03     
 2023-07-17 06:39:00.000  -3.71      0.64       -9.18      170.23     -67.70     9.92      
 2023-07-17 06:40:00.000  -3.59      0.62       -9.26      170.17     -68.51     9.96      
 2023-07-17 06:41:00.000  -3.86      0.65       -9.18      170.41     -66.91     9.98      
 2023-07-17 06:42:00.000  -3.56      0.31       -9.81      174.98     -69.98     10.44     
 2023-07-17 06:43:00.000  -3.58      -0.01      -9.91      180.22     -70.13     10.54     
 2023-07-17 06:44:00.000  -3.70      -0.07      -9.91      181.14     -69.55     10.58     
 2023-07-17 06:45:00.000  -3.20      0.07       -9.97      178.73     -72.22     10.47     
 2023-07-17 06:46:00.000  -2.98      0.16       -9.97      176.87     -73.36     10.41     
 2023-07-17 06:47:00.000  -3.00      -0.27      -10.07     185.13     -73.35     10.51     
 2023-07-17 06:48:00.000  -2.72      -0.66      -10.03     193.59     -74.41     10.41     
 2023-07-17 06:49:00.000  -2.85      -0.53      -9.97      190.49     -73.79     10.38     
 2023-07-17 06:50:00.000  -2.81      -0.33      -10.08     186.70     -74.31     10.47     
 2023-07-17 06:51:00.000  -3.02      -1.38      -9.94      204.56     -71.50     10.48     
 2023-07-17 06:52:00.000  -2.30      -0.48      -9.81      191.70     -76.54     10.09     
 2023-07-17 06:53:00.000  -2.10      -1.31      -9.74      212.07     -75.74     10.05     
 2023-07-17 06:54:00.000  -2.08      -2.05      -9.48      224.58     -72.86     9.92      
 2023-07-17 06:55:00.000  -2.23      -1.52      -9.59      214.31     -74.26     9.97      
 2023-07-17 06:56:00.000  -2.59      -0.77      -9.73      196.53     -74.47     10.10     
 2023-07-17 06:57:00.000  -2.29      -1.26      -9.72      208.73     -74.93     10.06     
 2023-07-17 06:58:00.000  -2.87      -0.50      -9.42      189.98     -72.84     9.86      
 2023-07-17 06:59:00.000  -2.81      -0.98      -9.10      199.25     -71.89     9.58      
 2023-07-17 07:00:00.000  -3.33      -0.91      -8.51      195.29     -67.89     9.18      
 2023-07-17 07:01:00.000  -3.08      0.90       -9.16      163.76     -70.69     9.70      
 2023-07-17 07:02:00.000  -1.46      -2.34      -8.62      237.96     -72.26     9.05      
 2023-07-17 07:03:00.000  -1.78      -2.31      -8.07      232.44     -70.11     8.58      
 2023-07-17 07:04:00.000  -1.99      -2.34      -8.27      229.51     -69.62     8.82      
 2023-07-17 07:05:00.000  -1.04      -2.46      -8.42      247.03     -72.39     8.84      
 2023-07-17 07:06:00.000  0.50       -3.12      -8.17      279.16     -68.89     8.76      
 2023-07-17 07:07:00.000  0.54       -3.36      -8.13      279.15     -67.32     8.82      
 2023-07-17 07:08:00.000  0.31       -2.39      -8.38      277.28     -73.93     8.72      
 2023-07-17 07:09:00.000  -0.07      -2.70      -8.55      268.46     -72.48     8.97      
 2023-07-17 07:10:00.000  0.68       -5.15      -7.21      277.51     -54.22     8.88      
 2023-07-17 07:11:00.000  1.41       -3.93      -7.94      289.79     -62.27     8.97      
 2023-07-17 07:12:00.000  1.69       -4.40      -7.56      291.08     -58.07     8.91      
 2023-07-17 07:13:00.000  2.06       -3.85      -7.66      298.12     -60.30     8.82      
 2023-07-17 07:14:00.000  1.74       -3.82      -7.85      294.56     -61.88     8.90      
 2023-07-17 07:15:00.000  1.40       -3.52      -7.94      291.75     -64.49     8.80      
 2023-07-17 07:16:00.000  2.11       -3.12      -7.95      304.06     -64.70     8.80      
 2023-07-17 07:17:00.000  2.18       -3.93      -7.77      299.00     -59.99     8.98      
 2023-07-17 07:18:00.000  2.19       -4.09      -7.65      298.17     -58.73     8.95      
 2023-07-17 07:19:00.000  2.92       -4.78      -6.93      301.41     -51.05     8.91      
 2023-07-17 07:20:00.000  2.31       -4.25      -7.53      298.56     -57.27     8.95      
 2023-07-17 07:21:00.000  1.98       -4.15      -7.67      295.56     -59.06     8.94      
 2023-07-17 07:22:00.000  1.01       -4.07      -8.11      283.90     -62.69     9.13      
 2023-07-17 07:23:00.000  0.61       -3.96      -8.27      278.73     -64.12     9.19      
 2023-07-17 07:24:00.000  2.90       -5.06      -7.21      299.78     -51.00     9.27      
 2023-07-17 07:25:00.000  3.25       -5.33      -6.84      301.38     -47.57     9.26      
 2023-07-17 07:26:00.000  3.28       -5.34      -6.82      301.56     -47.41     9.26      
 2023-07-17 07:27:00.000  3.70       -5.99      -5.97      301.66     -40.31     9.23      
 2023-07-17 07:28:00.000  4.70       -6.61      -4.46      305.38     -28.82     9.26      
 2023-07-17 07:29:00.000  4.77       -6.30      -4.50      307.13     -29.65     9.09      
 2023-07-17 07:30:00.000  4.43       -6.11      -4.89      305.94     -32.92     8.99      
 2023-07-17 07:31:00.000  5.08       -5.91      -4.77      310.69     -31.48     9.13      
 2023-07-17 07:32:00.000  4.88       -6.12      -4.25      308.60     -28.51     8.91      
 2023-07-17 07:33:00.000  5.01       -6.19      -3.98      308.98     -26.59     8.90      
 2023-07-17 07:34:00.000  5.18       -6.08      -3.81      310.45     -25.53     8.85      
 2023-07-17 07:35:00.000  4.91       -6.23      -3.65      308.27     -24.69     8.73      
 2023-07-17 07:36:00.000  5.31       -5.79      -1.78      312.52     -12.74     8.05      
 2023-07-17 07:37:00.000  3.42       -2.85      1.16       320.14     14.65      4.60      
 2023-07-17 07:38:00.000  3.65       -2.17      2.12       329.24     26.50      4.75      
 2023-07-17 07:39:00.000  2.30       -1.34      2.37       329.80     41.76      3.57      
 2023-07-17 07:40:00.000  2.98       -2.69      1.17       317.87     16.31      4.18      
 2023-07-17 07:41:00.000  3.44       -3.61      1.54       313.65     17.16      5.22      
 2023-07-17 07:42:00.000  3.53       -3.43      1.61       315.83     18.08      5.18      
 2023-07-17 07:43:00.000  -0.94      -0.23      -3.10      193.59     -72.59     3.25      
 2023-07-17 07:44:00.000  -2.84      0.14       -6.69      177.17     -66.98     7.27      
 2023-07-17 07:45:00.000  -1.99      -0.07      0.29       181.91     8.41       2.01      
 2023-07-17 07:46:00.000  0.29       2.32       1.89       82.82      38.90      3.00      
 2023-07-17 07:47:00.000  0.88       0.21       -0.91      13.43      -45.14     1.28      
 2023-07-17 07:48:00.000  0.31       -0.20      -1.88      327.83     -78.97     1.92      
 2023-07-17 07:49:00.000  1.53       -2.97      -6.00      297.30     -60.91     6.87      
 2023-07-17 07:50:00.000  2.50       -3.89      -5.23      302.79     -48.55     6.98      
 2023-07-17 07:51:00.000  3.05       -4.52      -5.12      304.05     -43.18     7.48      
 2023-07-17 07:52:00.000  2.01       -2.27      -6.37      311.53     -64.57     7.06      
 2023-07-17 07:53:00.000  1.48       -1.19      -6.81      321.10     -74.41     7.07      
 2023-07-17 07:54:00.000  -0.85      -0.72      -6.94      220.30     -80.88     7.03      
 2023-07-17 07:55:00.000  -1.01      -0.91      -6.77      221.97     -78.70     6.91      
 2023-07-17 07:56:00.000  -1.63      -0.60      -6.72      200.26     -75.54     6.94      
 2023-07-17 07:57:00.000  -1.36      -1.10      -6.63      218.95     -75.26     6.86      
 2023-07-17 07:58:00.000  -1.77      -1.06      -6.91      210.97     -73.35     7.21      
 2023-07-17 07:59:00.000  -1.11      -0.81      -7.62      216.07     -79.79     7.74      
 2023-07-17 08:00:00.000  -3.25      0.68       -7.38      168.15     -65.78     8.09      
 2023-07-17 08:01:00.000  -3.24      0.25       -7.44      175.54     -66.43     8.12      
 2023-07-17 08:02:00.000  -2.80      0.03       -7.52      179.44     -69.58     8.03      
 2023-07-17 08:03:00.000  -2.29      0.40       -7.45      170.02     -72.65     7.81      
 2023-07-17 08:04:00.000  -2.58      0.54       -7.17      168.11     -69.78     7.64      
 2023-07-17 08:05:00.000  -2.22      -0.39      -7.06      190.06     -72.31     7.41      
 2023-07-17 08:06:00.000  -1.39      -1.04      -7.13      216.86     -76.33     7.33      
 2023-07-17 08:07:00.000  -1.67      -0.94      -7.03      209.55     -74.76     7.29      
 2023-07-17 08:08:00.000  2.16       -1.57      -6.34      324.03     -67.16     6.88      
 2023-07-17 08:09:00.000  -0.56      0.03       -7.15      176.59     -85.47     7.17      
 2023-07-17 08:10:00.000  -0.70      1.03       -7.23      124.16     -80.20     7.33      
 2023-07-17 08:11:00.000  -3.55      -0.49      -6.98      187.88     -62.83     7.84      
 2023-07-17 08:12:00.000  -3.00      1.38       -7.13      155.30     -65.17     7.86      
 2023-07-17 08:13:00.000  -3.61      0.96       -7.01      165.10     -61.95     7.94      
 2023-07-17 08:14:00.000  -3.06      1.34       -7.15      156.32     -64.98     7.89      
 2023-07-17 08:15:00.000  -2.36      1.32       -7.15      150.88     -69.26     7.64      
 2023-07-17 08:16:00.000  -2.21      1.24       -7.23      150.65     -70.66     7.66      
 2023-07-17 08:17:00.000  -2.37      1.22       -7.11      152.75     -69.43     7.59      
 2023-07-17 08:18:00.000  -3.05      1.69       -6.38      150.98     -61.36     7.27      
 2023-07-17 08:19:00.000  -3.41      2.25       -5.64      146.60     -54.06     6.96      
 2023-07-17 08:20:00.000  -3.06      1.73       -7.18      150.60     -63.90     7.99      
 2023-07-17 08:21:00.000  -3.12      1.18       -7.46      159.32     -65.90     8.18      
 2023-07-17 08:22:00.000  -2.69      0.38       -7.60      172.02     -70.33     8.07      
 2023-07-17 08:23:00.000  -2.55      0.68       -6.94      165.08     -69.17     7.43      
 2023-07-17 08:24:00.000  -1.52      -0.50      -6.66      198.10     -76.54     6.85      
 2023-07-17 08:25:00.000  -0.38      -1.41      -6.39      254.69     -77.16     6.56      
 2023-07-17 08:26:00.000  -1.88      -0.35      -6.30      190.61     -73.11     6.59      
 2023-07-17 08:27:00.000  -4.46      1.76       -5.73      158.44     -50.06     7.47      
 2023-07-17 08:28:00.000  -3.63      1.45       -5.91      158.22     -56.48     7.09      
 2023-07-17 08:29:00.000  -2.07      0.22       -6.78      173.97     -72.95     7.09      
 2023-07-17 08:30:00.000  -1.41      -0.45      -6.64      197.59     -77.47     6.80      
 2023-07-17 08:31:00.000  -0.32      -1.53      -6.73      258.14     -76.91     6.91      
 2023-07-17 08:32:00.000  0.02       -2.29      -6.54      270.62     -70.74     6.93      
 2023-07-17 08:33:00.000  0.40       -2.75      -6.31      278.20     -66.23     6.90      
 2023-07-17 08:34:00.000  1.41       -3.60      -5.72      291.40     -55.97     6.91      
 2023-07-17 08:35:00.000  1.83       -3.98      -5.25      294.74     -50.15     6.83      
 2023-07-17 08:36:00.000  1.87       -4.47      -5.71      292.73     -49.71     7.49      
 2023-07-17 08:37:00.000  2.22       -5.91      -6.58      290.57     -46.19     9.12      
 2023-07-17 08:38:00.000  1.76       -5.25      -6.99      288.58     -51.59     8.92      
 2023-07-17 08:39:00.000  0.68       -3.04      -8.60      282.57     -70.06     9.15      
 2023-07-17 08:40:00.000  0.28       -3.98      -8.22      273.99     -64.12     9.14      
 2023-07-17 08:41:00.000  -0.20      -1.86      -9.18      263.96     -78.51     9.36      
 2023-07-17 08:42:00.000  0.32       -2.48      -9.33      277.39     -75.02     9.65      
 2023-07-17 08:43:00.000  0.69       -2.95      -9.11      283.12     -71.62     9.60      
 2023-07-17 08:44:00.000  0.26       -3.02      -9.09      274.97     -71.57     9.58      
 2023-07-17 08:45:00.000  0.30       -3.26      -9.22      275.27     -70.45     9.79      
 2023-07-17 08:46:00.000  2.18       -4.78      -8.25      294.51     -57.50     9.78      
 2023-07-17 08:47:00.000  1.29       -4.49      -8.67      286.00     -61.68     9.85      
 2023-07-17 08:48:00.000  1.49       -5.46      -8.10      285.31     -55.05     9.88      
 2023-07-17 08:49:00.000  1.50       -5.32      -8.18      285.71     -55.95     9.87      
 2023-07-17 08:50:00.000  2.38       -6.04      -7.20      291.49     -48.00     9.69      
 2023-07-17 08:51:00.000  3.04       -6.18      -6.72      296.20     -44.29     9.62      
 2023-07-17 08:52:00.000  2.79       -6.31      -6.52      293.87     -43.38     9.49      
 2023-07-17 08:53:00.000  2.07       -6.61      -6.29      287.42     -42.24     9.35      
 2023-07-17 08:54:00.000  2.72       -6.50      -6.09      292.67     -40.84     9.32      
 2023-07-17 08:55:00.000  2.86       -6.43      -5.53      294.02     -38.18     8.95      
 2023-07-17 08:56:00.000  2.85       -6.22      -5.54      294.65     -39.03     8.80      
 2023-07-17 08:57:00.000  2.89       -6.24      -5.47      294.87     -38.50     8.78      
 2023-07-17 08:58:00.000  2.72       -6.15      -6.00      293.87     -41.74     9.01      
 2023-07-17 08:59:00.000  2.62       -6.33      -4.96      292.52     -35.89     8.45      
 2023-07-17 09:00:00.000  3.26       -6.07      -4.45      298.22     -32.83     8.20      
 2023-07-17 09:01:00.000  3.56       -7.08      -4.55      296.68     -29.86     9.14      
 2023-07-17 09:02:00.000  2.74       -6.77      -3.22      292.00     -23.78     7.98      
 2023-07-17 09:03:00.000  3.46       -7.62      -2.89      294.44     -19.06     8.85      
 2023-07-17 09:04:00.000  4.20       -7.79      -3.61      298.31     -22.17     9.56      
 2023-07-17 09:05:00.000  3.91       -7.16      -4.29      298.65     -27.73     9.22      
 2023-07-17 09:06:00.000  4.81       -7.38      -3.70      303.09     -22.79     9.56      
 2023-07-17 09:07:00.000  5.11       -6.31      -4.17      309.03     -27.18     9.13      
 2023-07-17 09:08:00.000  3.88       -5.79      -6.57      303.87     -43.29     9.58      
 2023-07-17 09:09:00.000  3.74       -6.87      -5.52      298.57     -35.21     9.57      
 2023-07-17 09:10:00.000  3.37       -6.24      -5.54      298.39     -38.02     9.00      
 2023-07-17 09:11:00.000  -1.19      -3.35      -7.29      250.48     -64.00     8.12      
 2023-07-17 09:12:00.000  -1.15      -2.95      -8.43      248.65     -69.44     9.01      
 2023-07-17 09:13:00.000  -6.18      2.81       -5.83      155.54     -40.66     8.95      
 2023-07-17 09:14:00.000  -5.32      0.95       -8.24      169.89     -56.74     9.86      
 2023-07-17 09:15:00.000  -1.61      -3.46      -5.65      245.05     -55.99     6.82      
 2023-07-17 09:16:00.000  -0.57      -7.65      -5.20      265.72     -34.11     9.27      
 2023-07-17 09:17:00.000  -0.76      -7.38      -6.26      264.10     -40.17     9.71      
 2023-07-17 09:18:00.000  -2.35      -6.46      -6.50      250.04     -43.42     9.46      
 2023-07-17 09:19:00.000  0.62       -7.55      -5.95      274.73     -38.16     9.63      
 2023-07-17 09:20:00.000  1.00       -7.20      -5.90      277.90     -39.08     9.36      
 2023-07-17 09:21:00.000  -1.56      -4.66      -6.86      251.55     -54.39     8.44      
 2023-07-17 09:22:00.000  -7.30      1.27       -4.10      170.13     -28.94     8.47      
 2023-07-17 09:23:00.000  -6.78      1.92       -5.64      164.20     -38.65     9.03      
 2023-07-17 09:24:00.000  -7.27      0.24       -6.56      178.11     -42.03     9.80      
 2023-07-17 09:25:00.000  -7.11      -1.44      -7.08      191.43     -44.31     10.14     
 2023-07-17 09:26:00.000  -7.31      -1.22      -7.45      189.51     -45.15     10.51     
 2023-07-17 09:27:00.000  -6.46      -1.63      -8.21      194.18     -50.96     10.58     
 2023-07-17 09:28:00.000  -4.07      -0.97      -9.31      193.38     -65.82     10.21     
 2023-07-17 09:29:00.000  -2.14      -0.37      -9.89      189.68     -77.59     10.12     
 2023-07-17 09:30:00.000  -2.84      -0.53      -9.75      190.65     -73.47     10.17     
 2023-07-17 09:31:00.000  -3.38      0.42       -9.61      172.99     -70.49     10.20     
 2023-07-17 09:32:00.000  -3.94      -0.53      -9.35      187.70     -66.99     10.16     
 2023-07-17 09:33:00.000  -3.76      0.22       -9.47      176.66     -68.31     10.19     
 2023-07-17 09:34:00.000  -2.91      -1.56      -10.10     208.19     -71.88     10.63     
 2023-07-17 09:35:00.000  -3.43      -0.73      -10.07     192.03     -70.82     10.66     
 2023-07-17 09:36:00.000  -3.72      -0.99      -10.23     194.93     -69.38     10.93     
 2023-07-17 09:37:00.000  -3.04      -0.96      -9.14      197.51     -70.79     9.68      
 2023-07-17 09:38:00.000  -2.72      0.02       -5.86      179.52     -65.12     6.46      
 2023-07-17 09:39:00.000  -1.81      -0.87      -5.93      205.56     -71.27     6.26      
 2023-07-17 09:40:00.000  -1.47      -1.19      -5.54      219.14     -71.16     5.85      
 2023-07-17 09:41:00.000  -0.71      -1.08      -5.24      236.91     -76.14     5.40      
 2023-07-17 09:42:00.000  -0.47      -1.33      -5.55      250.64     -75.70     5.73      
 2023-07-17 09:43:00.000  -0.19      -1.61      -5.64      263.32     -73.99     5.87      
 2023-07-17 09:44:00.000  0.48       -2.63      -6.64      280.27     -68.07     7.16      
 2023-07-17 09:45:00.000  -0.18      -1.32      -7.39      262.41     -79.81     7.51      
 2023-07-17 09:46:00.000  0.72       -2.69      -5.74      284.89     -64.09     6.38      
 2023-07-17 09:47:00.000  2.35       -2.64      -4.23      311.64     -50.12     5.51      
 2023-07-17 09:48:00.000  2.42       -3.26      -4.73      306.58     -49.37     6.23      
 2023-07-17 09:49:00.000  2.09       -3.20      -5.12      303.18     -53.22     6.39      
 2023-07-17 09:50:00.000  -0.85      -2.48      -6.90      251.00     -69.20     7.38      
 2023-07-17 09:51:00.000  0.00       -3.35      -7.10      270.03     -64.71     7.85      
 2023-07-17 09:52:00.000  -0.01      -4.08      -6.77      269.92     -58.91     7.90      
 2023-07-17 09:53:00.000  -0.12      -3.66      -5.72      268.15     -57.38     6.79      
 2023-07-17 09:54:00.000  3.67       -2.55      -4.39      325.22     -44.52     6.27      
 2023-07-17 09:55:00.000  3.56       -3.64      -3.74      314.36     -36.29     6.32      
 2023-07-17 09:56:00.000  3.82       -3.94      -3.80      314.07     -34.70     6.67      
 2023-07-17 09:57:00.000  5.48       -4.81      -2.73      318.72     -20.55     7.78      
 2023-07-17 09:58:00.000  6.09       -4.53      3.36       323.37     23.86      8.30      
 2023-07-17 10:01:00.000  5.45       -2.65      6.00       334.08     44.71      8.53      
 2023-07-17 10:02:00.000  4.94       -1.49      6.36       343.19     50.93      8.19      
 2023-07-17 10:03:00.000  4.56       -0.89      7.01       349.00     56.47      8.41      
 2023-07-17 10:04:00.000  5.68       -2.35      6.23       337.51     45.38      8.75      
 2023-07-17 10:05:00.000  5.86       -2.53      6.21       336.62     44.24      8.91      
 2023-07-17 10:06:00.000  5.06       -1.03      6.98       348.47     53.51      8.68      
 2023-07-17 10:07:00.000  4.75       -0.69      7.11       351.78     55.98      8.58      
 2023-07-17 10:08:00.000  4.42       -0.21      6.93       357.27     57.48      8.22      
 2023-07-17 10:09:00.000  4.34       -0.37      6.81       355.16     57.41      8.08      
 2023-07-17 10:10:00.000  4.79       -0.87      7.03       349.74     55.32      8.55      
 2023-07-17 10:11:00.000  4.61       -1.64      6.96       340.46     54.87      8.50      
 2023-07-17 10:12:00.000  4.22       -1.77      6.53       337.27     54.96      7.97      
 2023-07-17 10:13:00.000  4.20       -2.13      6.11       333.09     52.33      7.71      
 2023-07-17 10:14:00.000  3.43       -1.15      6.84       341.39     62.10      7.73      
 2023-07-17 10:15:00.000  2.94       -1.69      7.21       330.16     64.81      7.97      
 2023-07-17 10:16:00.000  3.74       -2.23      6.36       329.15     55.60      7.71      
 2023-07-17 10:17:00.000  3.71       -2.16      6.24       329.78     55.51      7.58      
 2023-07-17 10:18:00.000  3.53       -2.29      6.37       327.03     56.59      7.64      
 2023-07-17 10:19:00.000  3.29       -2.44      6.87       323.48     59.19      8.00      
 2023-07-17 10:20:00.000  3.69       -2.32      6.65       327.79     56.77      7.95      
 2023-07-17 10:21:00.000  3.02       -2.65      6.53       318.71     58.41      7.66      
 2023-07-17 10:22:00.000  2.48       -2.40      7.03       315.90     63.85      7.83      
 2023-07-17 10:23:00.000  2.28       -2.28      7.25       315.02     66.05      7.93      
 2023-07-17 10:24:00.000  2.55       -2.01      7.26       321.72     65.92      7.96      
 2023-07-17 10:25:00.000  3.15       -1.91      6.85       328.76     61.69      7.78      
 2023-07-17 10:26:00.000  2.77       -1.87      7.04       325.96     64.58      7.80      
 2023-07-17 10:27:00.000  3.14       -1.92      6.63       328.60     60.94      7.59      
 2023-07-17 10:28:00.000  3.18       -1.70      6.63       331.88     61.43      7.55      
 2023-07-17 10:29:00.000  3.37       -1.55      6.61       335.22     60.72      7.58      
 2023-07-17 10:30:00.000  3.97       -1.37      6.36       340.90     56.56      7.62      
 2023-07-17 10:31:00.000  4.94       -2.24      5.31       335.56     44.41      7.59      
 2023-07-17 10:32:00.000  5.21       -1.82      5.17       340.75     43.16      7.56      
 2023-07-17 10:33:00.000  4.96       -1.92      5.31       338.87     44.97      7.51      
 2023-07-17 10:34:00.000  4.63       -1.85      5.89       338.21     49.71      7.72      
 2023-07-17 10:35:00.000  3.21       -1.29      6.93       338.07     63.46      7.75      
 2023-07-17 10:36:00.000  2.31       -0.56      7.51       346.28     72.42      7.88      
 2023-07-17 10:37:00.000  2.90       -0.72      7.17       346.03     67.39      7.76      
 2023-07-17 10:38:00.000  4.22       -2.03      5.96       334.33     51.86      7.57      
 2023-07-17 10:39:00.000  3.86       -1.05      6.31       344.83     57.62      7.47      
 2023-07-17 10:40:00.000  4.07       -0.89      6.67       347.72     58.00      7.87      
 2023-07-17 10:41:00.000  4.08       -0.89      6.20       347.72     56.03      7.48      
 2023-07-17 10:42:00.000  4.27       -0.67      6.18       351.11     55.04      7.54      
 2023-07-17 10:43:00.000  4.75       -1.47      5.57       342.84     48.28      7.47      
 2023-07-17 10:44:00.000  5.10       -2.09      4.65       337.70     40.11      7.21      
 2023-07-17 10:45:00.000  4.56       -1.40      4.30       342.87     42.04      6.42      
 2023-07-17 10:46:00.000  4.57       -1.35      4.30       343.54     42.07      6.42      
 2023-07-17 10:47:00.000  4.82       -2.18      3.86       335.68     36.11      6.54      
 2023-07-17 10:48:00.000  4.98       -2.89      4.30       329.82     36.78      7.19      
 2023-07-17 10:49:00.000  5.28       -3.07      4.10       329.85     33.84      7.36      
 2023-07-17 10:50:00.000  4.62       -3.02      3.96       326.80     35.66      6.80      
 2023-07-17 10:51:00.000  4.50       -2.62      4.31       329.77     39.58      6.76      
 2023-07-17 10:52:00.000  5.05       -0.72      4.61       351.93     42.14      6.88      
