:Data_list: 20030303_G8xr_1m.txt
:Created: 2003 Mar 04 0010 UTC
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Label: Short = 0.05- 0.4 nanometer
# Label: Long  = 0.1 - 0.8 nanometer
# Units: Short = Watts per meter squared
# Units: Long  = Watts per meter squared
# Source: GOES-8
# Location: W075
# Missing data: -1.00e+05
#
#         1-minute GOES-8 Solar X-ray Flux
# 
#                 Modified Seconds
# UTC Date  Time   Julian  of the
# YR MO DA  HHMM    Day     Day       Short       Long
#-------------------------------------------------------
2003 03 03  0723   52701  26580     1.07e-09    4.03e-07
2003 03 03  0724   52701  26640     9.57e-10    3.99e-07
2003 03 03  0725   52701  26700     9.98e-10    3.99e-07
2003 03 03  0726   52701  26760     9.41e-10    3.97e-07
2003 03 03  0727   52701  26820     9.42e-10    3.98e-07
2003 03 03  0728   52701  26880     9.50e-10    3.98e-07
2003 03 03  0729   52701  26940     9.46e-10    3.97e-07
2003 03 03  0730   52701  27000     9.62e-10    3.96e-07
2003 03 03  0731   52701  27060     1.01e-09    3.95e-07
2003 03 03  0732   52701  27120     1.03e-09    3.96e-07
2003 03 03  0733   52701  27180     9.77e-10    3.97e-07
2003 03 03  0734   52701  27240     9.65e-10    3.98e-07
2003 03 03  0735   52701  27300     9.46e-10    3.95e-07
2003 03 03  0736   52701  27360     9.97e-10    3.96e-07
2003 03 03  0737   52701  27420     1.01e-09    3.95e-07
2003 03 03  0738   52701  27480     9.53e-10    3.92e-07
2003 03 03  0739   52701  27540     9.46e-10    3.89e-07
2003 03 03  0740   52701  27600     9.55e-10    3.89e-07
2003 03 03  0741   52701  27660     1.03e-09    3.99e-07
2003 03 03  0742   52701  27720     1.03e-09    4.08e-07
2003 03 03  0743   52701  27780     1.08e-09    4.05e-07
2003 03 03  0744   52701  27840     1.25e-09    4.22e-07
2003 03 03  0745   52701  27900     1.19e-09    4.24e-07
2003 03 03  0746   52701  27960     1.11e-09    4.21e-07
2003 03 03  0747   52701  28020     1.17e-09    4.23e-07
2003 03 03  0748   52701  28080     1.04e-09    4.21e-07
2003 03 03  0749   52701  28140     1.01e-09    4.19e-07
2003 03 03  0750   52701  28200     1.05e-09    4.17e-07
2003 03 03  0751   52701  28260     1.05e-09    4.17e-07
2003 03 03  0752   52701  28320     1.16e-09    4.20e-07
2003 03 03  0753   52701  28380     1.08e-09    4.19e-07
2003 03 03  0754   52701  28440     1.14e-09    4.22e-07
2003 03 03  0755   52701  28500     1.11e-09    4.26e-07
2003 03 03  0756   52701  28560     1.15e-09    4.26e-07
2003 03 03  0757   52701  28620     1.15e-09    4.29e-07
2003 03 03  0758   52701  28680     1.03e-09    4.31e-07
2003 03 03  0759   52701  28740     1.08e-09    4.29e-07
2003 03 03  0800   52701  28800     9.64e-10    4.27e-07
2003 03 03  0801   52701  28860     9.74e-10    4.25e-07
2003 03 03  0802   52701  28920     1.06e-09    4.24e-07
2003 03 03  0803   52701  28980     9.95e-10    4.21e-07
2003 03 03  0804   52701  29040     1.02e-09    4.20e-07
2003 03 03  0805   52701  29100     9.70e-10    4.19e-07
2003 03 03  0806   52701  29160     1.08e-09    4.19e-07
2003 03 03  0807   52701  29220     1.13e-09    4.22e-07
2003 03 03  0808   52701  29280     1.18e-09    4.26e-07
2003 03 03  0809   52701  29340     1.28e-09    4.31e-07
2003 03 03  0810   52701  29400     1.65e-09    4.32e-07
2003 03 03  0811   52701  29460     1.86e-09    4.31e-07
2003 03 03  0812   52701  29520     1.81e-09    4.31e-07
2003 03 03  0813   52701  29580     1.71e-09    4.35e-07
2003 03 03  0814   52701  29640     1.83e-09    4.33e-07
2003 03 03  0815   52701  29700     1.76e-09    4.31e-07
2003 03 03  0816   52701  29760     1.43e-09    4.29e-07
2003 03 03  0817   52701  29820     1.60e-09    4.28e-07
2003 03 03  0818   52701  29880     1.43e-09    4.25e-07
2003 03 03  0819   52701  29940     1.42e-09    4.22e-07
2003 03 03  0820   52701  30000     1.55e-09    4.20e-07
2003 03 03  0821   52701  30060     1.34e-09    4.18e-07
2003 03 03  0822   52701  30120     1.36e-09    4.18e-07
2003 03 03  0823   52701  30180     1.21e-09    4.17e-07
2003 03 03  0824   52701  30240     1.38e-09    4.18e-07
2003 03 03  0825   52701  30300     1.24e-09    4.18e-07
2003 03 03  0826   52701  30360     1.29e-09    4.17e-07
2003 03 03  0827   52701  30420     1.27e-09    4.15e-07
2003 03 03  0828   52701  30480     1.32e-09    4.13e-07
2003 03 03  0829   52701  30540     1.31e-09    4.11e-07
2003 03 03  0830   52701  30600     1.21e-09    4.11e-07
2003 03 03  0831   52701  30660     1.18e-09    4.10e-07
2003 03 03  0832   52701  30720     1.08e-09    4.07e-07
2003 03 03  0833   52701  30780     1.22e-09    4.08e-07
2003 03 03  0834   52701  30840     1.34e-09    4.09e-07
2003 03 03  0835   52701  30900     1.22e-09    4.07e-07
2003 03 03  0836   52701  30960     1.33e-09    4.05e-07
2003 03 03  0837   52701  31020     1.41e-09    4.06e-07
2003 03 03  0838   52701  31080     1.90e-09    4.06e-07
2003 03 03  0839   52701  31140     1.93e-09    4.04e-07
2003 03 03  0840   52701  31200     2.04e-09    4.07e-07
2003 03 03  0841   52701  31260     2.43e-09    4.11e-07
2003 03 03  0842   52701  31320     2.10e-09    4.09e-07
2003 03 03  0843   52701  31380     2.21e-09    4.05e-07
2003 03 03  0844   52701  31440     1.89e-09    4.06e-07
2003 03 03  0845   52701  31500     2.07e-09    4.04e-07
2003 03 03  0846   52701  31560     1.27e-09    4.04e-07
2003 03 03  0847   52701  31620     1.36e-09    4.05e-07
2003 03 03  0848   52701  31680     1.48e-09    4.06e-07
2003 03 03  0849   52701  31740     1.94e-09    4.09e-07
2003 03 03  0850   52701  31800     1.89e-09    4.09e-07
2003 03 03  0851   52701  31860     1.77e-09    4.07e-07
2003 03 03  0852   52701  31920     1.85e-09    4.05e-07
2003 03 03  0853   52701  31980     1.52e-09    4.06e-07
2003 03 03  0854   52701  32040     1.93e-09    4.08e-07
2003 03 03  0855   52701  32100     1.64e-09    4.10e-07
2003 03 03  0856   52701  32160     1.76e-09    4.06e-07
2003 03 03  0857   52701  32220     1.79e-09    4.06e-07
2003 03 03  0858   52701  32280     2.02e-09    4.07e-07
2003 03 03  0859   52701  32340     1.99e-09    4.08e-07
2003 03 03  0900   52701  32400     1.86e-09    4.08e-07
2003 03 03  0901   52701  32460     1.79e-09    4.12e-07
2003 03 03  0902   52701  32520     1.99e-09    4.14e-07
2003 03 03  0903   52701  32580     1.89e-09    4.16e-07
2003 03 03  0904   52701  32640     1.86e-09    4.16e-07
2003 03 03  0905   52701  32700     2.21e-09    4.17e-07
2003 03 03  0906   52701  32760     2.11e-09    4.18e-07
2003 03 03  0907   52701  32820     2.11e-09    4.19e-07
2003 03 03  0908   52701  32880     2.33e-09    4.23e-07
2003 03 03  0909   52701  32940     3.01e-09    4.33e-07
2003 03 03  0910   52701  33000     3.23e-09    4.47e-07
2003 03 03  0911   52701  33060     4.66e-09    4.83e-07
2003 03 03  0912   52701  33120     4.63e-09    4.94e-07
2003 03 03  0913   52701  33180     6.22e-09    5.22e-07
2003 03 03  0914   52701  33240     5.66e-09    5.31e-07
2003 03 03  0915   52701  33300     4.59e-09    5.19e-07
2003 03 03  0916   52701  33360     3.74e-09    5.06e-07
2003 03 03  0917   52701  33420     3.42e-09    4.99e-07
2003 03 03  0918   52701  33480     3.07e-09    4.99e-07
2003 03 03  0919   52701  33540     3.12e-09    4.96e-07
2003 03 03  0920   52701  33600     3.06e-09    4.91e-07
2003 03 03  0921   52701  33660     2.98e-09    4.90e-07
2003 03 03  0922   52701  33720     2.62e-09    4.87e-07
2003 03 03  0923   52701  33780     2.43e-09    4.80e-07
2003 03 03  0924   52701  33840     2.23e-09    4.73e-07
2003 03 03  0925   52701  33900     2.20e-09    4.67e-07
2003 03 03  0926   52701  33960     2.13e-09    4.63e-07
2003 03 03  0927   52701  34020     1.88e-09    4.58e-07
2003 03 03  0928   52701  34080     2.19e-09    4.57e-07
2003 03 03  0929   52701  34140     2.02e-09    4.54e-07
2003 03 03  0930   52701  34200     1.88e-09    4.48e-07
2003 03 03  0931   52701  34260     1.79e-09    4.45e-07
2003 03 03  0932   52701  34320     1.70e-09    4.43e-07
2003 03 03  0933   52701  34380     2.07e-09    4.40e-07
2003 03 03  0934   52701  34440     1.93e-09    4.38e-07
2003 03 03  0935   52701  34500     1.80e-09    4.35e-07
2003 03 03  0936   52701  34560     1.70e-09    4.34e-07
2003 03 03  0937   52701  34620     1.87e-09    4.34e-07
2003 03 03  0938   52701  34680     1.79e-09    4.31e-07
2003 03 03  0939   52701  34740     1.85e-09    4.31e-07
2003 03 03  0940   52701  34800     1.93e-09    4.30e-07
2003 03 03  0941   52701  34860     1.45e-09    4.28e-07
2003 03 03  0942   52701  34920     1.63e-09    4.29e-07
2003 03 03  0943   52701  34980     2.44e-09    4.53e-07
2003 03 03  0944   52701  35040     1.88e-09    4.39e-07
2003 03 03  0945   52701  35100     1.76e-09    4.31e-07
2003 03 03  0946   52701  35160     1.89e-09    4.33e-07
2003 03 03  0947   52701  35220     1.89e-09    4.36e-07
2003 03 03  0948   52701  35280     1.77e-09    4.34e-07
2003 03 03  0949   52701  35340     1.54e-09    4.33e-07
2003 03 03  0950   52701  35400     1.48e-09    4.33e-07
2003 03 03  0951   52701  35460     1.49e-09    4.33e-07
2003 03 03  0952   52701  35520     1.42e-09    4.35e-07
2003 03 03  0953   52701  35580     1.49e-09    4.34e-07
2003 03 03  0954   52701  35640     1.52e-09    4.31e-07
2003 03 03  0955   52701  35700     1.68e-09    4.30e-07
2003 03 03  0956   52701  35760     1.61e-09    4.29e-07
2003 03 03  0957   52701  35820     1.38e-09    4.28e-07
2003 03 03  0958   52701  35880     1.48e-09    4.27e-07
2003 03 03  0959   52701  35940     1.51e-09    4.26e-07
2003 03 03  1000   52701  36000     1.60e-09    4.25e-07
2003 03 03  1001   52701  36060     1.61e-09    4.26e-07
2003 03 03  1002   52701  36120     1.47e-09    4.25e-07
2003 03 03  1003   52701  36180     1.45e-09    4.21e-07
2003 03 03  1004   52701  36240     1.36e-09    4.18e-07
2003 03 03  1005   52701  36300     1.38e-09    4.17e-07
2003 03 03  1006   52701  36360     1.27e-09    4.13e-07
2003 03 03  1007   52701  36420     1.20e-09    4.11e-07
2003 03 03  1008   52701  36480     1.27e-09    4.10e-07
2003 03 03  1009   52701  36540     1.30e-09    4.11e-07
2003 03 03  1010   52701  36600     1.23e-09    4.11e-07
2003 03 03  1011   52701  36660     1.13e-09    4.07e-07
2003 03 03  1012   52701  36720     1.19e-09    4.06e-07
2003 03 03  1013   52701  36780     1.19e-09    4.05e-07
2003 03 03  1014   52701  36840     1.20e-09    4.07e-07
2003 03 03  1015   52701  36900     1.26e-09    4.10e-07
2003 03 03  1016   52701  36960     1.51e-09    4.16e-07
2003 03 03  1017   52701  37020     1.74e-09    4.27e-07
2003 03 03  1018   52701  37080     1.87e-09    4.30e-07
2003 03 03  1019   52701  37140     1.71e-09    4.30e-07
2003 03 03  1020   52701  37200     1.79e-09    4.30e-07
2003 03 03  1021   52701  37260     1.35e-09    4.29e-07
2003 03 03  1022   52701  37320     1.49e-09    4.26e-07
2003 03 03  1023   52701  37380     1.36e-09    4.23e-07
2003 03 03  1024   52701  37440     1.32e-09    4.19e-07
2003 03 03  1025   52701  37500     1.35e-09    4.17e-07
2003 03 03  1026   52701  37560     1.31e-09    4.16e-07
2003 03 03  1027   52701  37620     1.36e-09    4.16e-07
2003 03 03  1028   52701  37680     1.32e-09    4.17e-07
2003 03 03  1029   52701  37740     1.11e-09    4.14e-07
2003 03 03  1030   52701  37800     1.34e-09    4.12e-07
2003 03 03  1031   52701  37860     1.26e-09    4.10e-07
2003 03 03  1032   52701  37920     1.16e-09    4.07e-07
2003 03 03  1033   52701  37980     1.30e-09    4.05e-07
2003 03 03  1034   52701  38040     1.22e-09    4.05e-07
2003 03 03  1035   52701  38100     1.09e-09    4.06e-07
2003 03 03  1036   52701  38160     1.20e-09    4.06e-07
2003 03 03  1037   52701  38220     1.12e-09    4.04e-07
2003 03 03  1038   52701  38280     1.14e-09    4.00e-07
2003 03 03  1039   52701  38340     1.09e-09    3.98e-07
2003 03 03  1040   52701  38400     1.08e-09    3.95e-07
2003 03 03  1041   52701  38460     1.02e-09    3.91e-07
2003 03 03  1042   52701  38520     1.04e-09    3.89e-07
2003 03 03  1043   52701  38580     1.04e-09    3.89e-07
2003 03 03  1044   52701  38640     1.01e-09    3.86e-07
2003 03 03  1045   52701  38700     9.86e-10    3.84e-07
2003 03 03  1046   52701  38760     1.08e-09    3.85e-07
2003 03 03  1047   52701  38820     1.08e-09    3.86e-07
2003 03 03  1048   52701  38880     1.09e-09    3.88e-07
2003 03 03  1049   52701  38940     1.08e-09    3.85e-07
2003 03 03  1050   52701  39000     1.03e-09    3.84e-07
2003 03 03  1051   52701  39060     1.03e-09    3.82e-07
2003 03 03  1052   52701  39120     1.01e-09    3.80e-07
2003 03 03  1053   52701  39180     9.78e-10    3.79e-07
2003 03 03  1054   52701  39240     9.98e-10    3.79e-07
2003 03 03  1055   52701  39300     1.02e-09    3.79e-07
2003 03 03  1056   52701  39360     9.69e-10    3.77e-07
2003 03 03  1057   52701  39420     9.95e-10    3.79e-07
2003 03 03  1058   52701  39480     1.08e-09    3.81e-07
2003 03 03  1059   52701  39540     1.07e-09    3.78e-07
2003 03 03  1100   52701  39600     9.90e-10    3.77e-07
2003 03 03  1101   52701  39660     1.09e-09    3.76e-07
2003 03 03  1102   52701  39720     9.83e-10    3.74e-07
2003 03 03  1103   52701  39780     1.01e-09    3.74e-07
2003 03 03  1104   52701  39840     9.91e-10    3.74e-07
2003 03 03  1105   52701  39900     1.01e-09    3.72e-07
2003 03 03  1106   52701  39960     9.64e-10    3.72e-07
2003 03 03  1107   52701  40020     1.06e-09    3.71e-07
2003 03 03  1108   52701  40080     9.92e-10    3.71e-07
2003 03 03  1109   52701  40140     1.01e-09    3.69e-07
2003 03 03  1110   52701  40200     9.41e-10    3.66e-07
2003 03 03  1111   52701  40260     9.66e-10    3.65e-07
2003 03 03  1112   52701  40320     9.59e-10    3.63e-07
2003 03 03  1113   52701  40380     9.46e-10    3.61e-07
2003 03 03  1114   52701  40440     9.70e-10    3.59e-07
2003 03 03  1115   52701  40500     9.79e-10    3.57e-07
2003 03 03  1116   52701  40560     9.48e-10    3.56e-07
2003 03 03  1117   52701  40620     9.95e-10    3.57e-07
2003 03 03  1118   52701  40680     9.67e-10    3.57e-07
2003 03 03  1119   52701  40740     9.64e-10    3.57e-07
2003 03 03  1120   52701  40800     9.98e-10    3.55e-07
2003 03 03  1121   52701  40860     9.66e-10    3.54e-07
2003 03 03  1122   52701  40920     9.74e-10    3.53e-07
2003 03 03  1123   52701  40980     9.52e-10    3.55e-07
2003 03 03  1124   52701  41040     9.58e-10    3.56e-07
2003 03 03  1125   52701  41100     9.46e-10    3.57e-07
2003 03 03  1126   52701  41160     9.64e-10    3.58e-07
2003 03 03  1127   52701  41220     9.39e-10    3.59e-07
2003 03 03  1128   52701  41280     1.04e-09    3.58e-07
2003 03 03  1129   52701  41340     1.00e-09    3.61e-07
2003 03 03  1130   52701  41400     9.77e-10    3.61e-07
2003 03 03  1131   52701  41460     9.69e-10    3.62e-07
2003 03 03  1132   52701  41520     9.54e-10    3.62e-07
2003 03 03  1133   52701  41580     9.33e-10    3.62e-07
2003 03 03  1134   52701  41640     1.01e-09    3.61e-07
2003 03 03  1135   52701  41700     9.80e-10    3.62e-07
2003 03 03  1136   52701  41760     9.44e-10    3.61e-07
2003 03 03  1137   52701  41820     9.57e-10    3.60e-07
2003 03 03  1138   52701  41880     1.00e-09    3.61e-07
2003 03 03  1139   52701  41940     9.97e-10    3.60e-07
2003 03 03  1140   52701  42000     9.61e-10    3.62e-07
2003 03 03  1141   52701  42060     9.98e-10    3.64e-07
2003 03 03  1142   52701  42120     1.02e-09    3.66e-07
2003 03 03  1143   52701  42180     9.72e-10    3.67e-07
2003 03 03  1144   52701  42240     1.01e-09    3.72e-07
2003 03 03  1145   52701  42300     9.82e-10    3.76e-07
2003 03 03  1146   52701  42360     1.08e-09    3.81e-07
2003 03 03  1147   52701  42420     1.09e-09    3.84e-07
2003 03 03  1148   52701  42480     1.18e-09    3.91e-07
2003 03 03  1149   52701  42540     1.13e-09    3.96e-07
2003 03 03  1150   52701  42600     1.11e-09    3.98e-07
2003 03 03  1151   52701  42660     1.21e-09    4.01e-07
2003 03 03  1152   52701  42720     1.18e-09    4.11e-07
2003 03 03  1153   52701  42780     1.20e-09    4.20e-07
2003 03 03  1154   52701  42840     1.25e-09    4.20e-07
2003 03 03  1155   52701  42900     1.22e-09    4.20e-07
2003 03 03  1156   52701  42960     1.15e-09    4.15e-07
2003 03 03  1157   52701  43020     1.10e-09    4.08e-07
2003 03 03  1158   52701  43080     1.09e-09    4.06e-07
2003 03 03  1159   52701  43140     1.13e-09    4.05e-07
2003 03 03  1200   52701  43200     1.14e-09    4.05e-07
2003 03 03  1201   52701  43260     1.00e-09    4.04e-07
2003 03 03  1202   52701  43320     1.04e-09    4.03e-07
2003 03 03  1203   52701  43380     1.01e-09    4.03e-07
2003 03 03  1204   52701  43440     1.12e-09    4.03e-07
2003 03 03  1205   52701  43500     1.08e-09    4.05e-07
2003 03 03  1206   52701  43560     1.10e-09    4.03e-07
2003 03 03  1207   52701  43620     1.12e-09    4.03e-07
2003 03 03  1208   52701  43680     1.03e-09    4.03e-07
2003 03 03  1209   52701  43740     1.07e-09    4.02e-07
2003 03 03  1210   52701  43800     1.05e-09    4.01e-07
2003 03 03  1211   52701  43860     1.09e-09    4.01e-07
2003 03 03  1212   52701  43920     1.02e-09    4.00e-07
2003 03 03  1213   52701  43980     1.20e-09    4.00e-07
2003 03 03  1214   52701  44040     1.12e-09    3.99e-07
2003 03 03  1215   52701  44100     1.00e-09    3.97e-07
2003 03 03  1216   52701  44160     9.97e-10    3.94e-07
2003 03 03  1217   52701  44220     9.91e-10    3.92e-07
2003 03 03  1218   52701  44280     9.85e-10    3.89e-07
2003 03 03  1219   52701  44340     1.01e-09    3.89e-07
2003 03 03  1220   52701  44400     1.00e-09    3.86e-07
2003 03 03  1221   52701  44460     1.01e-09    3.85e-07
2003 03 03  1222   52701  44520     9.75e-10    3.82e-07
2003 03 03  1223   52701  44580     9.54e-10    3.82e-07
2003 03 03  1224   52701  44640     9.47e-10    3.83e-07
2003 03 03  1225   52701  44700     1.01e-09    3.81e-07
2003 03 03  1226   52701  44760     9.73e-10    3.80e-07
2003 03 03  1227   52701  44820     9.72e-10    3.79e-07
2003 03 03  1228   52701  44880     1.04e-09    3.79e-07
2003 03 03  1229   52701  44940     9.52e-10    3.79e-07
2003 03 03  1230   52701  45000     1.00e-09    3.78e-07
2003 03 03  1231   52701  45060     1.03e-09    3.77e-07
2003 03 03  1232   52701  45120     9.81e-10    3.78e-07
2003 03 03  1233   52701  45180     9.90e-10    3.76e-07
2003 03 03  1234   52701  45240     9.34e-10    3.76e-07
2003 03 03  1235   52701  45300     9.50e-10    3.75e-07
2003 03 03  1236   52701  45360     9.75e-10    3.75e-07
2003 03 03  1237   52701  45420     9.59e-10    3.77e-07
2003 03 03  1238   52701  45480     9.62e-10    3.77e-07
2003 03 03  1239   52701  45540     9.85e-10    3.81e-07
2003 03 03  1240   52701  45600     9.90e-10    3.82e-07
2003 03 03  1241   52701  45660     1.06e-09    3.81e-07
2003 03 03  1242   52701  45720     1.06e-09    3.80e-07
2003 03 03  1243   52701  45780     1.09e-09    3.81e-07
2003 03 03  1244   52701  45840     1.04e-09    3.86e-07
2003 03 03  1245   52701  45900     1.06e-09    3.94e-07
2003 03 03  1246   52701  45960     1.20e-09    4.05e-07
2003 03 03  1247   52701  46020     1.39e-09    4.18e-07
2003 03 03  1248   52701  46080     1.42e-09    4.30e-07
2003 03 03  1249   52701  46140     1.48e-09    4.31e-07
2003 03 03  1250   52701  46200     2.10e-09    4.45e-07
2003 03 03  1251   52701  46260     1.96e-09    4.49e-07
2003 03 03  1252   52701  46320     2.02e-09    4.48e-07
2003 03 03  1253   52701  46380     1.71e-09    4.48e-07
2003 03 03  1254   52701  46440     2.72e-09    4.63e-07
2003 03 03  1255   52701  46500     4.15e-09    4.92e-07
2003 03 03  1256   52701  46560     6.09e-09    5.24e-07
2003 03 03  1257   52701  46620     6.88e-09    5.39e-07
2003 03 03  1258   52701  46680     5.51e-09    5.33e-07
2003 03 03  1259   52701  46740     5.23e-09    5.32e-07
2003 03 03  1300   52701  46800     4.30e-09    5.29e-07
2003 03 03  1301   52701  46860     3.62e-09    5.23e-07
2003 03 03  1302   52701  46920     3.33e-09    5.17e-07
2003 03 03  1303   52701  46980     2.69e-09    5.06e-07
2003 03 03  1304   52701  47040     2.28e-09    4.97e-07
2003 03 03  1305   52701  47100     1.84e-09    4.84e-07
2003 03 03  1306   52701  47160     1.59e-09    4.74e-07
2003 03 03  1307   52701  47220     1.45e-09    4.69e-07
2003 03 03  1308   52701  47280     1.45e-09    4.62e-07
2003 03 03  1309   52701  47340     1.36e-09    4.59e-07
2003 03 03  1310   52701  47400     1.21e-09    4.56e-07
2003 03 03  1311   52701  47460     1.24e-09    4.51e-07
2003 03 03  1312   52701  47520     1.27e-09    4.48e-07
2003 03 03  1313   52701  47580     1.08e-09    4.46e-07
2003 03 03  1314   52701  47640     1.21e-09    4.43e-07
2003 03 03  1315   52701  47700     1.16e-09    4.42e-07
2003 03 03  1316   52701  47760     1.07e-09    4.39e-07
2003 03 03  1317   52701  47820     1.14e-09    4.37e-07
2003 03 03  1318   52701  47880     1.15e-09    4.34e-07
2003 03 03  1319   52701  47940     1.09e-09    4.33e-07
2003 03 03  1320   52701  48000     1.13e-09    4.33e-07
2003 03 03  1321   52701  48060     1.12e-09    4.32e-07
2003 03 03  1322   52701  48120     1.14e-09    4.29e-07
2003 03 03  1323   52701  48180     1.10e-09    4.26e-07
2003 03 03  1324   52701  48240     1.14e-09    4.27e-07
2003 03 03  1325   52701  48300     1.15e-09    4.30e-07
2003 03 03  1326   52701  48360     1.20e-09    4.32e-07
2003 03 03  1327   52701  48420     1.23e-09    4.33e-07
2003 03 03  1328   52701  48480     1.12e-09    4.29e-07
2003 03 03  1329   52701  48540     1.17e-09    4.25e-07
2003 03 03  1330   52701  48600     1.05e-09    4.22e-07
2003 03 03  1331   52701  48660     1.26e-09    4.19e-07
2003 03 03  1332   52701  48720     1.08e-09    4.17e-07
2003 03 03  1333   52701  48780     1.09e-09    4.17e-07
2003 03 03  1334   52701  48840     1.18e-09    4.18e-07
2003 03 03  1335   52701  48900     1.03e-09    4.19e-07
2003 03 03  1336   52701  48960     1.04e-09    4.19e-07
2003 03 03  1337   52701  49020     1.09e-09    4.19e-07
2003 03 03  1338   52701  49080     1.19e-09    4.19e-07
2003 03 03  1339   52701  49140     1.14e-09    4.19e-07
2003 03 03  1340   52701  49200     1.06e-09    4.19e-07
2003 03 03  1341   52701  49260     1.17e-09    4.19e-07
2003 03 03  1342   52701  49320     1.13e-09    4.20e-07
2003 03 03  1343   52701  49380     1.17e-09    4.20e-07
2003 03 03  1344   52701  49440     1.22e-09    4.21e-07
2003 03 03  1345   52701  49500     1.13e-09    4.21e-07
2003 03 03  1346   52701  49560     1.19e-09    4.22e-07
2003 03 03  1347   52701  49620     1.39e-09    4.22e-07
2003 03 03  1348   52701  49680     1.28e-09    4.25e-07
2003 03 03  1349   52701  49740     1.47e-09    4.29e-07
2003 03 03  1350   52701  49800     1.29e-09    4.25e-07
2003 03 03  1351   52701  49860     1.21e-09    4.20e-07
2003 03 03  1352   52701  49920     1.19e-09    4.16e-07
2003 03 03  1353   52701  49980     1.24e-09    4.12e-07
2003 03 03  1354   52701  50040     1.17e-09    4.08e-07
2003 03 03  1355   52701  50100     1.19e-09    4.06e-07
2003 03 03  1356   52701  50160     1.09e-09    4.04e-07
2003 03 03  1357   52701  50220     1.03e-09    4.06e-07
2003 03 03  1358   52701  50280     1.18e-09    4.06e-07
2003 03 03  1359   52701  50340     1.23e-09    4.06e-07
2003 03 03  1400   52701  50400     1.24e-09    4.05e-07
2003 03 03  1401   52701  50460     1.22e-09    4.06e-07
2003 03 03  1402   52701  50520     1.06e-09    4.06e-07
2003 03 03  1403   52701  50580     1.19e-09    4.05e-07
2003 03 03  1404   52701  50640     1.18e-09    4.06e-07
2003 03 03  1405   52701  50700     1.22e-09    4.07e-07
2003 03 03  1406   52701  50760     1.21e-09    4.09e-07
2003 03 03  1407   52701  50820     1.24e-09    4.11e-07
2003 03 03  1408   52701  50880     1.35e-09    4.13e-07
2003 03 03  1409   52701  50940     1.25e-09    4.10e-07
2003 03 03  1410   52701  51000     1.17e-09    4.07e-07
2003 03 03  1411   52701  51060     1.23e-09    4.05e-07
2003 03 03  1412   52701  51120     1.12e-09    4.04e-07
2003 03 03  1413   52701  51180     1.17e-09    4.03e-07
2003 03 03  1414   52701  51240     1.16e-09    4.02e-07
2003 03 03  1415   52701  51300     1.17e-09    4.00e-07
2003 03 03  1416   52701  51360     1.14e-09    3.98e-07
2003 03 03  1417   52701  51420     1.06e-09    3.95e-07
2003 03 03  1418   52701  51480     1.13e-09    3.93e-07
2003 03 03  1419   52701  51540     1.04e-09    3.95e-07
2003 03 03  1420   52701  51600     1.03e-09    3.93e-07
2003 03 03  1421   52701  51660     1.13e-09    3.91e-07
2003 03 03  1422   52701  51720     1.03e-09    3.90e-07
2003 03 03  1423   52701  51780     1.12e-09    3.88e-07
2003 03 03  1424   52701  51840     1.18e-09    3.89e-07
2003 03 03  1425   52701  51900     1.03e-09    3.87e-07
2003 03 03  1426   52701  51960     1.10e-09    3.85e-07
2003 03 03  1427   52701  52020     1.09e-09    3.84e-07
2003 03 03  1428   52701  52080     1.08e-09    3.81e-07
2003 03 03  1429   52701  52140     1.08e-09    3.82e-07
2003 03 03  1430   52701  52200     1.08e-09    3.82e-07
2003 03 03  1431   52701  52260     1.09e-09    3.80e-07
2003 03 03  1432   52701  52320     1.07e-09    3.79e-07
2003 03 03  1433   52701  52380     1.08e-09    3.78e-07
2003 03 03  1434   52701  52440     1.08e-09    3.79e-07
2003 03 03  1435   52701  52500     1.05e-09    3.81e-07
2003 03 03  1436   52701  52560     1.07e-09    3.80e-07
2003 03 03  1437   52701  52620     1.12e-09    3.82e-07
2003 03 03  1438   52701  52680     1.09e-09    3.85e-07
2003 03 03  1439   52701  52740     1.06e-09    3.87e-07
2003 03 03  1440   52701  52800     1.21e-09    3.90e-07
2003 03 03  1441   52701  52860     1.07e-09    3.91e-07
2003 03 03  1442   52701  52920     1.09e-09    3.90e-07
2003 03 03  1443   52701  52980     1.07e-09    3.87e-07
2003 03 03  1444   52701  53040     1.05e-09    3.85e-07
2003 03 03  1445   52701  53100     1.05e-09    3.85e-07
2003 03 03  1446   52701  53160     1.04e-09    3.86e-07
2003 03 03  1447   52701  53220     1.03e-09    3.84e-07
2003 03 03  1448   52701  53280     1.06e-09    3.82e-07
2003 03 03  1449   52701  53340     1.05e-09    3.83e-07
2003 03 03  1450   52701  53400     1.08e-09    3.81e-07
2003 03 03  1451   52701  53460     1.08e-09    3.82e-07
2003 03 03  1452   52701  53520     1.11e-09    3.84e-07
2003 03 03  1453   52701  53580     1.17e-09    3.93e-07
2003 03 03  1454   52701  53640     1.23e-09    3.94e-07
2003 03 03  1455   52701  53700     1.13e-09    3.95e-07
2003 03 03  1456   52701  53760     1.14e-09    3.90e-07
2003 03 03  1457   52701  53820     1.11e-09    3.87e-07
2003 03 03  1458   52701  53880     1.07e-09    3.84e-07
