:Data_list: 20070311_G12xr_1m.txt
:Created: 2007 Mar 12 0010 UTC
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Label: Short = 0.05- 0.4 nanometer
# Label: Long  = 0.1 - 0.8 nanometer
# Units: Short = Watts per meter squared
# Units: Long  = Watts per meter squared
# Source: GOES-12
# Location: W075
# Missing data: -1.00e+05
#
#         1-minute GOES-12 Solar X-ray Flux
# 
#                 Modified Seconds
# UTC Date  Time   Julian  of the
# YR MO DA  HHMM    Day     Day       Short       Long
#-------------------------------------------------------
2007 03 11  0721   54170  26460     9.27e-10    4.65e-09
2007 03 11  0722   54170  26520     9.76e-10    4.63e-09
2007 03 11  0723   54170  26580     9.60e-10    4.33e-09
2007 03 11  0724   54170  26640     8.95e-10    4.10e-09
2007 03 11  0725   54170  26700     8.95e-10    4.55e-09
2007 03 11  0726   54170  26760     9.60e-10    4.91e-09
2007 03 11  0727   54170  26820     9.28e-10    4.97e-09
2007 03 11  0728   54170  26880     8.95e-10    4.98e-09
2007 03 11  0729   54170  26940     9.11e-10    4.98e-09
2007 03 11  0730   54170  27000     9.76e-10    4.99e-09
2007 03 11  0731   54170  27060     9.11e-10    4.85e-09
2007 03 11  0732   54170  27120     8.95e-10    4.31e-09
2007 03 11  0733   54170  27180     9.76e-10    4.02e-09
2007 03 11  0734   54170  27240     9.44e-10    3.94e-09
2007 03 11  0735   54170  27300     8.95e-10    3.79e-09
2007 03 11  0736   54170  27360     8.95e-10    3.81e-09
2007 03 11  0737   54170  27420     9.12e-10    3.81e-09
2007 03 11  0738   54170  27480     9.28e-10    3.73e-09
2007 03 11  0739   54170  27540     9.28e-10    3.75e-09
2007 03 11  0740   54170  27600     9.44e-10    3.74e-09
2007 03 11  0741   54170  27660     9.11e-10    3.74e-09
2007 03 11  0742   54170  27720     9.12e-10    3.73e-09
2007 03 11  0743   54170  27780     9.45e-10    3.74e-09
2007 03 11  0744   54170  27840     8.95e-10    3.73e-09
2007 03 11  0745   54170  27900     8.95e-10    3.73e-09
2007 03 11  0746   54170  27960     8.97e-10    3.73e-09
2007 03 11  0747   54170  28020     9.48e-10    3.74e-09
2007 03 11  0748   54170  28080     1.00e-09    4.51e-09
2007 03 11  0749   54170  28140     9.56e-10    5.13e-09
2007 03 11  0750   54170  28200     1.34e-09    1.02e-08
2007 03 11  0751   54170  28260     1.24e-09    1.21e-08
2007 03 11  0752   54170  28320     1.11e-09    1.09e-08
2007 03 11  0753   54170  28380     9.96e-10    5.27e-09
2007 03 11  0754   54170  28440     9.47e-10    5.16e-09
2007 03 11  0755   54170  28500     1.03e-09    5.16e-09
2007 03 11  0756   54170  28560     9.31e-10    5.22e-09
2007 03 11  0757   54170  28620     9.15e-10    5.16e-09
2007 03 11  0758   54170  28680     9.15e-10    5.16e-09
2007 03 11  0759   54170  28740     9.32e-10    5.16e-09
2007 03 11  0800   54170  28800     9.15e-10    5.16e-09
2007 03 11  0801   54170  28860     9.81e-10    4.78e-09
2007 03 11  0802   54170  28920     9.48e-10    3.86e-09
2007 03 11  0803   54170  28980     9.17e-10    3.73e-09
2007 03 11  0804   54170  29040     9.36e-10    3.73e-09
2007 03 11  0805   54170  29100     9.23e-10    3.82e-09
2007 03 11  0806   54170  29160     9.23e-10    3.73e-09
2007 03 11  0807   54170  29220     9.21e-10    3.73e-09
2007 03 11  0808   54170  29280     9.42e-10    3.73e-09
2007 03 11  0809   54170  29340     9.29e-10    3.73e-09
2007 03 11  0810   54170  29400     9.34e-10    3.73e-09
2007 03 11  0811   54170  29460     9.52e-10    3.73e-09
2007 03 11  0812   54170  29520     9.55e-10    3.73e-09
2007 03 11  0813   54170  29580     9.41e-10    3.74e-09
2007 03 11  0814   54170  29640     9.75e-10    3.73e-09
2007 03 11  0815   54170  29700     1.01e-09    3.73e-09
2007 03 11  0816   54170  29760     9.51e-10    3.75e-09
2007 03 11  0817   54170  29820     9.74e-10    3.77e-09
2007 03 11  0818   54170  29880     9.61e-10    3.73e-09
2007 03 11  0819   54170  29940     9.97e-10    3.73e-09
2007 03 11  0820   54170  30000     9.84e-10    3.73e-09
2007 03 11  0821   54170  30060     9.86e-10    3.73e-09
2007 03 11  0822   54170  30120     9.71e-10    4.70e-09
2007 03 11  0823   54170  30180     9.92e-10    3.82e-09
2007 03 11  0824   54170  30240     1.08e-09    4.40e-09
2007 03 11  0825   54170  30300     9.80e-10    5.82e-09
2007 03 11  0826   54170  30360     1.21e-09    7.79e-09
2007 03 11  0827   54170  30420     9.82e-10    4.16e-09
2007 03 11  0828   54170  30480     1.05e-09    3.73e-09
2007 03 11  0829   54170  30540     9.84e-10    3.73e-09
2007 03 11  0830   54170  30600     1.04e-09    3.73e-09
2007 03 11  0831   54170  30660     9.88e-10    3.73e-09
2007 03 11  0832   54170  30720     1.01e-09    3.73e-09
2007 03 11  0833   54170  30780     1.01e-09    3.74e-09
2007 03 11  0834   54170  30840     1.01e-09    3.73e-09
2007 03 11  0835   54170  30900     9.94e-10    3.73e-09
2007 03 11  0836   54170  30960     1.01e-09    3.73e-09
2007 03 11  0837   54170  31020     9.98e-10    3.73e-09
2007 03 11  0838   54170  31080     1.05e-09    3.73e-09
2007 03 11  0839   54170  31140     1.02e-09    3.73e-09
2007 03 11  0840   54170  31200     1.03e-09    3.73e-09
2007 03 11  0841   54170  31260     1.01e-09    3.73e-09
2007 03 11  0842   54170  31320     1.01e-09    3.73e-09
2007 03 11  0843   54170  31380     1.03e-09    3.73e-09
2007 03 11  0844   54170  31440     1.05e-09    3.73e-09
2007 03 11  0845   54170  31500     1.02e-09    3.73e-09
2007 03 11  0846   54170  31560     1.09e-09    3.74e-09
2007 03 11  0847   54170  31620     1.02e-09    3.76e-09
2007 03 11  0848   54170  31680     1.03e-09    3.73e-09
2007 03 11  0849   54170  31740     1.05e-09    3.73e-09
2007 03 11  0850   54170  31800     1.04e-09    3.73e-09
2007 03 11  0851   54170  31860     1.04e-09    3.76e-09
2007 03 11  0852   54170  31920     1.05e-09    3.73e-09
2007 03 11  0853   54170  31980     1.08e-09    3.74e-09
2007 03 11  0854   54170  32040     1.08e-09    3.73e-09
2007 03 11  0855   54170  32100     1.08e-09    3.74e-09
2007 03 11  0856   54170  32160     1.12e-09    3.73e-09
2007 03 11  0857   54170  32220     1.19e-09    3.76e-09
2007 03 11  0858   54170  32280     1.17e-09    3.73e-09
2007 03 11  0859   54170  32340     1.30e-09    3.73e-09
2007 03 11  0900   54170  32400     1.34e-09    3.77e-09
2007 03 11  0901   54170  32460     2.68e-09    3.73e-09
2007 03 11  0902   54170  32520     3.00e-09    3.73e-09
2007 03 11  0903   54170  32580     3.00e-09    3.74e-09
2007 03 11  0904   54170  32640     3.00e-09    3.99e-09
2007 03 11  0905   54170  32700     3.06e-09    5.28e-09
2007 03 11  0906   54170  32760     3.93e-09    5.58e-09
2007 03 11  0907   54170  32820     4.94e-09    5.58e-09
2007 03 11  0908   54170  32880     4.94e-09    5.64e-09
2007 03 11  0909   54170  32940     4.94e-09    7.30e-09
2007 03 11  0910   54170  33000     4.94e-09    1.14e-08
2007 03 11  0911   54170  33060     4.94e-09    1.25e-08
2007 03 11  0912   54170  33120     4.94e-09    1.25e-08
2007 03 11  0913   54170  33180     4.94e-09    1.63e-08
2007 03 11  0914   54170  33240     4.94e-09    1.93e-08
2007 03 11  0915   54170  33300     5.27e-09    1.75e-08
2007 03 11  0916   54170  33360     5.98e-09    1.25e-08
2007 03 11  0917   54170  33420     6.86e-09    1.27e-08
2007 03 11  0918   54170  33480     6.88e-09    1.26e-08
2007 03 11  0919   54170  33540     6.88e-09    1.25e-08
2007 03 11  0920   54170  33600     6.89e-09    1.26e-08
2007 03 11  0921   54170  33660     6.89e-09    1.26e-08
2007 03 11  0922   54170  33720     6.89e-09    1.26e-08
2007 03 11  0923   54170  33780     6.89e-09    1.26e-08
2007 03 11  0924   54170  33840     6.92e-09    1.25e-08
2007 03 11  0925   54170  33900     6.91e-09    1.25e-08
2007 03 11  0926   54170  33960     6.91e-09    1.18e-08
2007 03 11  0927   54170  34020     6.91e-09    7.44e-09
2007 03 11  0928   54170  34080     6.91e-09    6.14e-09
2007 03 11  0929   54170  34140     6.92e-09    6.11e-09
2007 03 11  0930   54170  34200     6.93e-09    6.00e-09
2007 03 11  0931   54170  34260     6.93e-09    5.72e-09
2007 03 11  0932   54170  34320     6.94e-09    5.91e-09
2007 03 11  0933   54170  34380     6.95e-09    5.76e-09
2007 03 11  0934   54170  34440     6.95e-09    5.77e-09
2007 03 11  0935   54170  34500     7.02e-09    5.78e-09
2007 03 11  0936   54170  34560     6.96e-09    6.04e-09
2007 03 11  0937   54170  34620     6.96e-09    5.80e-09
2007 03 11  0938   54170  34680     6.97e-09    5.81e-09
2007 03 11  0939   54170  34740     6.96e-09    5.80e-09
2007 03 11  0940   54170  34800     6.98e-09    5.81e-09
2007 03 11  0941   54170  34860     6.99e-09    5.83e-09
2007 03 11  0942   54170  34920     7.01e-09    5.84e-09
2007 03 11  0943   54170  34980     7.13e-09    5.84e-09
2007 03 11  0944   54170  35040     7.51e-09    5.85e-09
2007 03 11  0945   54170  35100     8.16e-09    5.85e-09
2007 03 11  0946   54170  35160     8.02e-09    5.86e-09
2007 03 11  0947   54170  35220     8.53e-09    5.89e-09
2007 03 11  0948   54170  35280     8.76e-09    5.90e-09
2007 03 11  0949   54170  35340     8.95e-09    5.91e-09
2007 03 11  0950   54170  35400     8.95e-09    5.91e-09
2007 03 11  0951   54170  35460     8.95e-09    5.92e-09
2007 03 11  0952   54170  35520     8.89e-09    5.92e-09
2007 03 11  0953   54170  35580     8.96e-09    5.93e-09
2007 03 11  0954   54170  35640     8.91e-09    5.95e-09
2007 03 11  0955   54170  35700     8.83e-09    5.96e-09
2007 03 11  0956   54170  35760     8.35e-09    5.96e-09
2007 03 11  0957   54170  35820     8.39e-09    6.02e-09
2007 03 11  0958   54170  35880     8.60e-09    6.02e-09
2007 03 11  0959   54170  35940     8.42e-09    6.03e-09
2007 03 11  1000   54170  36000     8.02e-09    5.97e-09
2007 03 11  1001   54170  36060     8.14e-09    7.05e-09
2007 03 11  1002   54170  36120     8.03e-09    1.07e-08
2007 03 11  1003   54170  36180     8.50e-09    1.29e-08
2007 03 11  1004   54170  36240     8.60e-09    1.31e-08
2007 03 11  1005   54170  36300     8.58e-09    1.30e-08
2007 03 11  1006   54170  36360     8.68e-09    1.30e-08
2007 03 11  1007   54170  36420     8.81e-09    1.30e-08
2007 03 11  1008   54170  36480     8.28e-09    1.30e-08
2007 03 11  1009   54170  36540     7.88e-09    1.30e-08
2007 03 11  1010   54170  36600     8.31e-09    1.30e-08
2007 03 11  1011   54170  36660     8.32e-09    1.30e-08
2007 03 11  1012   54170  36720     8.42e-09    1.27e-08
2007 03 11  1013   54170  36780     8.38e-09    1.13e-08
2007 03 11  1014   54170  36840     8.48e-09    7.96e-09
2007 03 11  1015   54170  36900     7.51e-09    6.48e-09
2007 03 11  1016   54170  36960     7.24e-09    6.01e-09
2007 03 11  1017   54170  37020     7.06e-09    6.02e-09
2007 03 11  1018   54170  37080     7.05e-09    6.03e-09
2007 03 11  1019   54170  37140     7.09e-09    6.22e-09
2007 03 11  1020   54170  37200     7.07e-09    6.05e-09
2007 03 11  1021   54170  37260     7.11e-09    6.12e-09
2007 03 11  1022   54170  37320     7.50e-09    6.07e-09
2007 03 11  1023   54170  37380     8.68e-09    6.07e-09
2007 03 11  1024   54170  37440     8.76e-09    6.07e-09
2007 03 11  1025   54170  37500     7.78e-09    6.08e-09
2007 03 11  1026   54170  37560     7.14e-09    6.10e-09
2007 03 11  1027   54170  37620     7.10e-09    6.12e-09
2007 03 11  1028   54170  37680     7.19e-09    6.13e-09
2007 03 11  1029   54170  37740     7.09e-09    6.14e-09
2007 03 11  1030   54170  37800     7.13e-09    6.15e-09
2007 03 11  1031   54170  37860     7.10e-09    6.16e-09
2007 03 11  1032   54170  37920     7.15e-09    6.16e-09
2007 03 11  1033   54170  37980     7.14e-09    6.17e-09
2007 03 11  1034   54170  38040     7.26e-09    6.18e-09
2007 03 11  1035   54170  38100     7.74e-09    6.18e-09
2007 03 11  1036   54170  38160     7.19e-09    6.19e-09
2007 03 11  1037   54170  38220     7.14e-09    6.19e-09
2007 03 11  1038   54170  38280     7.26e-09    6.18e-09
2007 03 11  1039   54170  38340     7.11e-09    6.18e-09
2007 03 11  1040   54170  38400     7.24e-09    6.19e-09
2007 03 11  1041   54170  38460     7.11e-09    6.20e-09
2007 03 11  1042   54170  38520     7.15e-09    6.20e-09
2007 03 11  1043   54170  38580     7.23e-09    6.20e-09
2007 03 11  1044   54170  38640     7.27e-09    6.21e-09
2007 03 11  1045   54170  38700     7.13e-09    6.21e-09
2007 03 11  1046   54170  38760     7.12e-09    6.22e-09
2007 03 11  1047   54170  38820     7.14e-09    6.23e-09
2007 03 11  1048   54170  38880     7.12e-09    6.23e-09
2007 03 11  1049   54170  38940     7.16e-09    6.21e-09
2007 03 11  1050   54170  39000     7.17e-09    6.22e-09
2007 03 11  1051   54170  39060     7.22e-09    6.23e-09
2007 03 11  1052   54170  39120     7.19e-09    6.24e-09
2007 03 11  1053   54170  39180     7.13e-09    6.25e-09
2007 03 11  1054   54170  39240     7.13e-09    6.25e-09
2007 03 11  1055   54170  39300     7.13e-09    6.25e-09
2007 03 11  1056   54170  39360     7.30e-09    6.27e-09
2007 03 11  1057   54170  39420     7.17e-09    6.25e-09
2007 03 11  1058   54170  39480     7.17e-09    6.23e-09
2007 03 11  1059   54170  39540     7.18e-09    6.26e-09
2007 03 11  1100   54170  39600     7.15e-09    5.87e-09
2007 03 11  1101   54170  39660     7.18e-09    5.09e-09
2007 03 11  1102   54170  39720     7.17e-09    4.79e-09
2007 03 11  1103   54170  39780     7.21e-09    4.21e-09
2007 03 11  1104   54170  39840     7.16e-09    3.90e-09
2007 03 11  1105   54170  39900     7.17e-09    3.84e-09
2007 03 11  1106   54170  39960     7.17e-09    3.73e-09
2007 03 11  1107   54170  40020     7.17e-09    3.73e-09
2007 03 11  1108   54170  40080     7.88e-09    3.79e-09
2007 03 11  1109   54170  40140     8.55e-09    3.88e-09
2007 03 11  1110   54170  40200     8.94e-09    4.00e-09
2007 03 11  1111   54170  40260     9.11e-09    3.88e-09
2007 03 11  1112   54170  40320     9.13e-09    3.82e-09
2007 03 11  1113   54170  40380     9.13e-09    3.75e-09
2007 03 11  1114   54170  40440     9.14e-09    3.75e-09
2007 03 11  1115   54170  40500     9.14e-09    3.91e-09
2007 03 11  1116   54170  40560     9.05e-09    3.73e-09
2007 03 11  1117   54170  40620     9.01e-09    3.84e-09
2007 03 11  1118   54170  40680     9.02e-09    3.73e-09
2007 03 11  1119   54170  40740     9.16e-09    3.75e-09
2007 03 11  1120   54170  40800     9.14e-09    3.84e-09
2007 03 11  1121   54170  40860     9.14e-09    3.86e-09
2007 03 11  1122   54170  40920     9.16e-09    3.91e-09
2007 03 11  1123   54170  40980     9.16e-09    3.89e-09
2007 03 11  1124   54170  41040     9.31e-09    3.79e-09
2007 03 11  1125   54170  41100     9.14e-09    3.73e-09
2007 03 11  1126   54170  41160     9.18e-09    3.77e-09
2007 03 11  1127   54170  41220     9.18e-09    3.77e-09
2007 03 11  1128   54170  41280     9.16e-09    3.93e-09
2007 03 11  1129   54170  41340     9.23e-09    3.86e-09
2007 03 11  1130   54170  41400     9.61e-09    3.73e-09
2007 03 11  1131   54170  41460     1.04e-08    3.88e-09
2007 03 11  1132   54170  41520     1.10e-08    3.75e-09
2007 03 11  1133   54170  41580     1.06e-08    3.75e-09
2007 03 11  1134   54170  41640     1.10e-08    3.86e-09
2007 03 11  1135   54170  41700     1.11e-08    4.46e-09
2007 03 11  1136   54170  41760     1.11e-08    4.48e-09
2007 03 11  1137   54170  41820     1.11e-08    4.32e-09
2007 03 11  1138   54170  41880     1.11e-08    4.14e-09
2007 03 11  1139   54170  41940     1.10e-08    3.84e-09
2007 03 11  1140   54170  42000     1.10e-08    4.11e-09
2007 03 11  1141   54170  42060     1.11e-08    4.18e-09
2007 03 11  1142   54170  42120     1.10e-08    4.65e-09
2007 03 11  1143   54170  42180     1.09e-08    4.63e-09
2007 03 11  1144   54170  42240     1.11e-08    5.46e-09
2007 03 11  1145   54170  42300     1.11e-08    6.45e-09
2007 03 11  1146   54170  42360     1.11e-08    6.48e-09
2007 03 11  1147   54170  42420     1.11e-08    6.47e-09
2007 03 11  1148   54170  42480     1.11e-08    6.48e-09
2007 03 11  1149   54170  42540     1.11e-08    6.50e-09
2007 03 11  1150   54170  42600     1.11e-08    6.51e-09
2007 03 11  1151   54170  42660     1.11e-08    6.53e-09
2007 03 11  1152   54170  42720     1.12e-08    6.55e-09
2007 03 11  1153   54170  42780     1.12e-08    6.57e-09
2007 03 11  1154   54170  42840     1.12e-08    6.58e-09
2007 03 11  1155   54170  42900     1.12e-08    6.59e-09
2007 03 11  1156   54170  42960     1.12e-08    6.58e-09
2007 03 11  1157   54170  43020     1.12e-08    6.59e-09
2007 03 11  1158   54170  43080     1.12e-08    6.60e-09
2007 03 11  1159   54170  43140     1.12e-08    6.59e-09
2007 03 11  1200   54170  43200     1.12e-08    6.59e-09
2007 03 11  1201   54170  43260     1.12e-08    6.60e-09
2007 03 11  1202   54170  43320     1.12e-08    6.61e-09
2007 03 11  1203   54170  43380     1.12e-08    6.61e-09
2007 03 11  1204   54170  43440     1.12e-08    6.61e-09
2007 03 11  1205   54170  43500     1.08e-08    6.61e-09
2007 03 11  1206   54170  43560     9.61e-09    6.61e-09
2007 03 11  1207   54170  43620     9.24e-09    6.61e-09
2007 03 11  1208   54170  43680     9.24e-09    6.61e-09
2007 03 11  1209   54170  43740     9.22e-09    6.62e-09
2007 03 11  1210   54170  43800     9.22e-09    6.62e-09
2007 03 11  1211   54170  43860     9.24e-09    6.62e-09
2007 03 11  1212   54170  43920     9.23e-09    6.63e-09
2007 03 11  1213   54170  43980     9.25e-09    6.63e-09
2007 03 11  1214   54170  44040     9.23e-09    6.64e-09
2007 03 11  1215   54170  44100     9.23e-09    6.65e-09
2007 03 11  1216   54170  44160     9.24e-09    6.65e-09
2007 03 11  1217   54170  44220     9.22e-09    6.65e-09
2007 03 11  1218   54170  44280     9.24e-09    6.66e-09
2007 03 11  1219   54170  44340     9.29e-09    6.67e-09
2007 03 11  1220   54170  44400     9.24e-09    6.66e-09
2007 03 11  1221   54170  44460     9.24e-09    6.66e-09
2007 03 11  1222   54170  44520     9.24e-09    6.67e-09
2007 03 11  1223   54170  44580     9.25e-09    6.67e-09
2007 03 11  1224   54170  44640     8.98e-09    6.68e-09
2007 03 11  1225   54170  44700     7.51e-09    6.67e-09
2007 03 11  1226   54170  44760     7.40e-09    6.69e-09
2007 03 11  1227   54170  44820     7.30e-09    6.70e-09
2007 03 11  1228   54170  44880     7.30e-09    6.71e-09
2007 03 11  1229   54170  44940     7.34e-09    6.71e-09
2007 03 11  1230   54170  45000     7.32e-09    6.71e-09
2007 03 11  1231   54170  45060     7.31e-09    6.73e-09
2007 03 11  1232   54170  45120     7.31e-09    6.74e-09
2007 03 11  1233   54170  45180     7.39e-09    6.67e-09
2007 03 11  1234   54170  45240     7.32e-09    6.13e-09
2007 03 11  1235   54170  45300     7.30e-09    6.27e-09
2007 03 11  1236   54170  45360     7.11e-09    5.36e-09
2007 03 11  1237   54170  45420     6.59e-09    3.91e-09
2007 03 11  1238   54170  45480     6.09e-09    3.99e-09
2007 03 11  1239   54170  45540     5.50e-09    3.78e-09
2007 03 11  1240   54170  45600     5.45e-09    3.78e-09
2007 03 11  1241   54170  45660     5.56e-09    3.75e-09
2007 03 11  1242   54170  45720     5.55e-09    3.83e-09
2007 03 11  1243   54170  45780     5.42e-09    3.75e-09
2007 03 11  1244   54170  45840     5.45e-09    3.75e-09
2007 03 11  1245   54170  45900     5.44e-09    3.78e-09
2007 03 11  1246   54170  45960     5.45e-09    3.80e-09
2007 03 11  1247   54170  46020     5.42e-09    3.78e-09
2007 03 11  1248   54170  46080     5.42e-09    3.73e-09
2007 03 11  1249   54170  46140     5.51e-09    3.75e-09
2007 03 11  1250   54170  46200     5.39e-09    3.73e-09
2007 03 11  1251   54170  46260     5.39e-09    3.75e-09
2007 03 11  1252   54170  46320     5.39e-09    3.73e-09
2007 03 11  1253   54170  46380     5.39e-09    3.73e-09
2007 03 11  1254   54170  46440     5.39e-09    3.73e-09
2007 03 11  1255   54170  46500     5.39e-09    3.75e-09
2007 03 11  1256   54170  46560     5.39e-09    3.73e-09
2007 03 11  1257   54170  46620     5.39e-09    4.04e-09
2007 03 11  1258   54170  46680     5.41e-09    5.34e-09
2007 03 11  1259   54170  46740     5.39e-09    6.80e-09
2007 03 11  1300   54170  46800     5.59e-09    6.82e-09
2007 03 11  1301   54170  46860     5.77e-09    6.72e-09
2007 03 11  1302   54170  46920     5.69e-09    5.77e-09
2007 03 11  1303   54170  46980     6.66e-09    4.84e-09
2007 03 11  1304   54170  47040     6.34e-09    3.78e-09
2007 03 11  1305   54170  47100     5.69e-09    3.75e-09
2007 03 11  1306   54170  47160     5.57e-09    3.73e-09
2007 03 11  1307   54170  47220     5.41e-09    3.73e-09
2007 03 11  1308   54170  47280     5.46e-09    3.73e-09
2007 03 11  1309   54170  47340     5.39e-09    3.73e-09
2007 03 11  1310   54170  47400     5.39e-09    3.73e-09
2007 03 11  1311   54170  47460     5.40e-09    3.73e-09
2007 03 11  1312   54170  47520     5.40e-09    3.73e-09
2007 03 11  1313   54170  47580     5.40e-09    3.75e-09
2007 03 11  1314   54170  47640     5.40e-09    3.73e-09
2007 03 11  1315   54170  47700     5.40e-09    3.75e-09
2007 03 11  1316   54170  47760     5.40e-09    3.73e-09
2007 03 11  1317   54170  47820     5.40e-09    3.73e-09
2007 03 11  1318   54170  47880     5.40e-09    4.34e-09
2007 03 11  1319   54170  47940     5.40e-09    5.38e-09
2007 03 11  1320   54170  48000     5.40e-09    6.52e-09
2007 03 11  1321   54170  48060     5.40e-09    6.58e-09
2007 03 11  1322   54170  48120     5.40e-09    6.24e-09
2007 03 11  1323   54170  48180     5.36e-09    4.85e-09
2007 03 11  1324   54170  48240     5.31e-09    3.89e-09
2007 03 11  1325   54170  48300     4.61e-09    3.78e-09
2007 03 11  1326   54170  48360     4.46e-09    3.73e-09
2007 03 11  1327   54170  48420     3.99e-09    3.78e-09
2007 03 11  1328   54170  48480     3.48e-09    3.73e-09
2007 03 11  1329   54170  48540     3.66e-09    3.75e-09
2007 03 11  1330   54170  48600     3.50e-09    3.73e-09
2007 03 11  1331   54170  48660     3.47e-09    3.73e-09
2007 03 11  1332   54170  48720     3.51e-09    5.07e-09
2007 03 11  1333   54170  48780     3.70e-09    6.95e-09
2007 03 11  1334   54170  48840     5.24e-09    1.26e-08
2007 03 11  1335   54170  48900     5.44e-09    2.01e-08
2007 03 11  1336   54170  48960     5.51e-09    2.72e-08
2007 03 11  1337   54170  49020     5.47e-09    3.21e-08
2007 03 11  1338   54170  49080     5.44e-09    3.50e-08
2007 03 11  1339   54170  49140     5.44e-09    3.50e-08
2007 03 11  1340   54170  49200     5.45e-09    3.48e-08
2007 03 11  1341   54170  49260     5.42e-09    2.90e-08
2007 03 11  1342   54170  49320     4.70e-09    2.81e-08
2007 03 11  1343   54170  49380     3.69e-09    2.80e-08
2007 03 11  1344   54170  49440     3.56e-09    2.75e-08
2007 03 11  1345   54170  49500     3.50e-09    2.19e-08
2007 03 11  1346   54170  49560     3.50e-09    2.11e-08
2007 03 11  1347   54170  49620     3.52e-09    2.10e-08
2007 03 11  1348   54170  49680     3.50e-09    2.10e-08
2007 03 11  1349   54170  49740     3.51e-09    2.10e-08
2007 03 11  1350   54170  49800     3.52e-09    1.67e-08
2007 03 11  1351   54170  49860     3.51e-09    1.43e-08
2007 03 11  1352   54170  49920     3.51e-09    1.40e-08
2007 03 11  1353   54170  49980     3.51e-09    1.40e-08
2007 03 11  1354   54170  50040     3.51e-09    1.40e-08
2007 03 11  1355   54170  50100     3.51e-09    1.40e-08
2007 03 11  1356   54170  50160     3.53e-09    1.40e-08
2007 03 11  1357   54170  50220     3.51e-09    1.39e-08
2007 03 11  1358   54170  50280     3.51e-09    1.05e-08
2007 03 11  1359   54170  50340     3.51e-09    7.28e-09
2007 03 11  1400   54170  50400     3.51e-09    7.04e-09
2007 03 11  1401   54170  50460     3.56e-09    7.28e-09
2007 03 11  1402   54170  50520     3.51e-09    7.05e-09
2007 03 11  1403   54170  50580     3.51e-09    7.05e-09
2007 03 11  1404   54170  50640     3.52e-09    7.05e-09
2007 03 11  1405   54170  50700     3.52e-09    7.06e-09
2007 03 11  1406   54170  50760     3.52e-09    7.12e-09
2007 03 11  1407   54170  50820     3.52e-09    7.05e-09
2007 03 11  1408   54170  50880     3.47e-09    7.06e-09
2007 03 11  1409   54170  50940     3.52e-09    7.06e-09
2007 03 11  1410   54170  51000     3.52e-09    7.06e-09
2007 03 11  1411   54170  51060     3.50e-09    7.06e-09
2007 03 11  1412   54170  51120     3.52e-09    7.13e-09
2007 03 11  1413   54170  51180     3.52e-09    7.08e-09
2007 03 11  1414   54170  51240     3.53e-09    7.09e-09
2007 03 11  1415   54170  51300     3.53e-09    6.98e-09
2007 03 11  1416   54170  51360     3.48e-09    6.10e-09
2007 03 11  1417   54170  51420     3.43e-09    4.79e-09
2007 03 11  1418   54170  51480     3.52e-09    4.25e-09
2007 03 11  1419   54170  51540     3.25e-09    3.78e-09
2007 03 11  1420   54170  51600     3.47e-09    3.84e-09
2007 03 11  1421   54170  51660     3.54e-09    3.73e-09
2007 03 11  1422   54170  51720     3.54e-09    3.75e-09
2007 03 11  1423   54170  51780     3.54e-09    3.81e-09
2007 03 11  1424   54170  51840     3.54e-09    3.73e-09
2007 03 11  1425   54170  51900     3.54e-09    3.73e-09
2007 03 11  1426   54170  51960     3.54e-09    3.73e-09
2007 03 11  1427   54170  52020     3.54e-09    3.73e-09
2007 03 11  1428   54170  52080     3.51e-09    3.81e-09
2007 03 11  1429   54170  52140     3.08e-09    3.73e-09
2007 03 11  1430   54170  52200     3.23e-09    3.73e-09
2007 03 11  1431   54170  52260     3.35e-09    3.73e-09
2007 03 11  1432   54170  52320     3.40e-09    3.73e-09
2007 03 11  1433   54170  52380     3.37e-09    3.73e-09
2007 03 11  1434   54170  52440     3.19e-09    3.73e-09
2007 03 11  1435   54170  52500     3.01e-09    3.73e-09
2007 03 11  1436   54170  52560     2.72e-09    3.73e-09
2007 03 11  1437   54170  52620     2.70e-09    3.73e-09
2007 03 11  1438   54170  52680     3.10e-09    3.73e-09
2007 03 11  1439   54170  52740     3.01e-09    3.76e-09
2007 03 11  1440   54170  52800     3.30e-09    3.76e-09
2007 03 11  1441   54170  52860     3.49e-09    3.76e-09
2007 03 11  1442   54170  52920     3.47e-09    3.73e-09
2007 03 11  1443   54170  52980     3.39e-09    3.73e-09
2007 03 11  1444   54170  53040     3.34e-09    3.73e-09
2007 03 11  1445   54170  53100     3.37e-09    3.73e-09
2007 03 11  1446   54170  53160     3.14e-09    3.73e-09
2007 03 11  1447   54170  53220     2.54e-09    3.76e-09
2007 03 11  1448   54170  53280     2.30e-09    3.73e-09
2007 03 11  1449   54170  53340     2.12e-09    3.73e-09
2007 03 11  1450   54170  53400     2.17e-09    3.73e-09
2007 03 11  1451   54170  53460     2.07e-09    3.73e-09
2007 03 11  1452   54170  53520     1.82e-09    3.73e-09
2007 03 11  1453   54170  53580     1.75e-09    3.73e-09
2007 03 11  1454   54170  53640     1.75e-09    3.73e-09
2007 03 11  1455   54170  53700     1.77e-09    3.73e-09
2007 03 11  1456   54170  53760     1.89e-09    3.73e-09
